fuzz: elapsed: 0s, gathering baseline coverage: 0/7 completed
fuzz: elapsed: 0s, gathering baseline coverage: 7/7 completed, now fuzzing with 2 workers
fuzz: elapsed: 3s, execs: 3260 (1086/sec), new interesting: 10 (total: 17)
fuzz: elapsed: 6s, execs: 5543 (761/sec), new interesting: 18 (total: 25)
fuzz: elapsed: 9s, execs: 6118 (192/sec), new interesting: 19 (total: 26)
fuzz: elapsed: 12s, execs: 6118 (0/sec), new interesting: 19 (total: 26)
fuzz: elapsed: 15s, execs: 6118 (0/sec), new interesting: 19 (total: 26)
fuzz: elapsed: 18s, execs: 6118 (0/sec), new interesting: 19 (total: 26)
fuzz: elapsed: 21s, execs: 6118 (0/sec), new interesting: 19 (total: 26)
fuzz: elapsed: 24s, execs: 6118 (0/sec), new interesting: 19 (total: 26)
fuzz: elapsed: 27s, execs: 6118 (0/sec), new interesting: 19 (total: 26)
fuzz: elapsed: 30s, execs: 6118 (0/sec), new interesting: 19 (total: 26)
fuzz: elapsed: 33s, execs: 6118 (0/sec), new interesting: 19 (total: 26)
fuzz: elapsed: 36s, execs: 6118 (0/sec), new interesting: 19 (total: 26)
fuzz: elapsed: 39s, execs: 6118 (0/sec), new interesting: 19 (total: 26)
fuzz: elapsed: 42s, execs: 6118 (0/sec), new interesting: 19 (total: 26)
fuzz: elapsed: 45s, execs: 6118 (0/sec), new interesting: 19 (total: 26)
fuzz: elapsed: 48s, execs: 6118 (0/sec), new interesting: 19 (total: 26)
fuzz: elapsed: 51s, execs: 6118 (0/sec), new interesting: 19 (total: 26)
fuzz: elapsed: 54s, execs: 6118 (0/sec), new interesting: 19 (total: 26)
fuzz: elapsed: 57s, execs: 6118 (0/sec), new interesting: 19 (total: 26)
fuzz: elapsed: 1m0s, execs: 6118 (0/sec), new interesting: 19 (total: 26)
fuzz: elapsed: 1m3s, execs: 7728 (537/sec), new interesting: 30 (total: 37)
fuzz: elapsed: 1m6s, execs: 8290 (187/sec), new interesting: 32 (total: 39)
fuzz: elapsed: 1m9s, execs: 9567 (426/sec), new interesting: 43 (total: 50)
fuzz: elapsed: 1m12s, execs: 9567 (0/sec), new interesting: 43 (total: 50)
fuzz: elapsed: 1m15s, execs: 9567 (0/sec), new interesting: 43 (total: 50)
fuzz: elapsed: 1m18s, execs: 9567 (0/sec), new interesting: 43 (total: 50)
fuzz: elapsed: 1m21s, execs: 9567 (0/sec), new interesting: 43 (total: 50)
fuzz: elapsed: 1m24s, execs: 9567 (0/sec), new interesting: 43 (total: 50)
fuzz: elapsed: 1m27s, execs: 9567 (0/sec), new interesting: 43 (total: 50)
fuzz: elapsed: 1m30s, execs: 9567 (0/sec), new interesting: 43 (total: 50)
fuzz: elapsed: 1m33s, execs: 9567 (0/sec), new interesting: 43 (total: 50)
fuzz: elapsed: 1m36s, execs: 9567 (0/sec), new interesting: 43 (total: 50)
fuzz: elapsed: 1m39s, execs: 9567 (0/sec), new interesting: 43 (total: 50)
fuzz: elapsed: 1m42s, execs: 9567 (0/sec), new interesting: 43 (total: 50)
fuzz: elapsed: 1m45s, execs: 9567 (0/sec), new interesting: 43 (total: 50)
fuzz: elapsed: 1m48s, execs: 9567 (0/sec), new interesting: 43 (total: 50)
fuzz: elapsed: 1m51s, execs: 9567 (0/sec), new interesting: 43 (total: 50)
fuzz: elapsed: 1m54s, execs: 9567 (0/sec), new interesting: 43 (total: 50)
fuzz: elapsed: 1m57s, execs: 9567 (0/sec), new interesting: 43 (total: 50)
fuzz: elapsed: 2m0s, execs: 9567 (0/sec), new interesting: 43 (total: 50)
fuzz: elapsed: 2m3s, execs: 9567 (0/sec), new interesting: 43 (total: 50)
fuzz: elapsed: 2m6s, execs: 9802 (78/sec), new interesting: 45 (total: 52)
fuzz: elapsed: 2m9s, execs: 10547 (247/sec), new interesting: 53 (total: 60)
fuzz: elapsed: 2m12s, execs: 11502 (320/sec), new interesting: 61 (total: 68)
fuzz: elapsed: 2m15s, execs: 11502 (0/sec), new interesting: 61 (total: 68)
fuzz: elapsed: 2m18s, execs: 11502 (0/sec), new interesting: 61 (total: 68)
fuzz: elapsed: 2m21s, execs: 11502 (0/sec), new interesting: 61 (total: 68)
fuzz: elapsed: 2m24s, execs: 11502 (0/sec), new interesting: 61 (total: 68)
fuzz: elapsed: 2m27s, execs: 11502 (0/sec), new interesting: 61 (total: 68)
fuzz: elapsed: 2m30s, execs: 11502 (0/sec), new interesting: 61 (total: 68)
fuzz: elapsed: 2m33s, execs: 11502 (0/sec), new interesting: 61 (total: 68)
fuzz: elapsed: 2m36s, execs: 11502 (0/sec), new interesting: 61 (total: 68)
fuzz: elapsed: 2m39s, execs: 11502 (0/sec), new interesting: 61 (total: 68)
fuzz: elapsed: 2m42s, execs: 11502 (0/sec), new interesting: 61 (total: 68)
fuzz: elapsed: 2m45s, execs: 11502 (0/sec), new interesting: 61 (total: 68)
fuzz: elapsed: 2m48s, execs: 11502 (0/sec), new interesting: 61 (total: 68)
fuzz: elapsed: 2m51s, execs: 11502 (0/sec), new interesting: 61 (total: 68)
fuzz: elapsed: 2m54s, execs: 11502 (0/sec), new interesting: 61 (total: 68)
fuzz: elapsed: 2m57s, execs: 11502 (0/sec), new interesting: 61 (total: 68)
fuzz: elapsed: 3m0s, execs: 11502 (0/sec), new interesting: 61 (total: 68)
fuzz: elapsed: 3m3s, execs: 11502 (0/sec), new interesting: 61 (total: 68)
fuzz: elapsed: 3m6s, execs: 11502 (0/sec), new interesting: 61 (total: 68)
fuzz: elapsed: 3m9s, execs: 12083 (194/sec), new interesting: 67 (total: 74)
fuzz: elapsed: 3m12s, execs: 12659 (192/sec), new interesting: 71 (total: 78)
fuzz: elapsed: 3m15s, execs: 13689 (344/sec), new interesting: 73 (total: 80)
fuzz: elapsed: 3m18s, execs: 14754 (355/sec), new interesting: 75 (total: 82)
fuzz: elapsed: 3m21s, execs: 14754 (0/sec), new interesting: 75 (total: 82)
fuzz: elapsed: 3m24s, execs: 14754 (0/sec), new interesting: 75 (total: 82)
fuzz: elapsed: 3m27s, execs: 14754 (0/sec), new interesting: 75 (total: 82)
fuzz: elapsed: 3m30s, execs: 14754 (0/sec), new interesting: 75 (total: 82)
fuzz: elapsed: 3m33s, execs: 14754 (0/sec), new interesting: 75 (total: 82)
fuzz: elapsed: 3m36s, execs: 14754 (0/sec), new interesting: 75 (total: 82)
fuzz: elapsed: 3m39s, execs: 14754 (0/sec), new interesting: 75 (total: 82)
fuzz: elapsed: 3m42s, execs: 14754 (0/sec), new interesting: 75 (total: 82)
fuzz: elapsed: 3m45s, execs: 14754 (0/sec), new interesting: 75 (total: 82)
fuzz: elapsed: 3m48s, execs: 14754 (0/sec), new interesting: 75 (total: 82)
fuzz: elapsed: 3m51s, execs: 14754 (0/sec), new interesting: 75 (total: 82)
fuzz: elapsed: 3m54s, execs: 14754 (0/sec), new interesting: 75 (total: 82)
fuzz: elapsed: 3m57s, execs: 14754 (0/sec), new interesting: 75 (total: 82)
fuzz: elapsed: 4m0s, execs: 14754 (0/sec), new interesting: 75 (total: 82)
fuzz: elapsed: 4m3s, execs: 14754 (0/sec), new interesting: 75 (total: 82)
fuzz: elapsed: 4m6s, execs: 14754 (0/sec), new interesting: 75 (total: 82)
fuzz: elapsed: 4m9s, execs: 14754 (0/sec), new interesting: 75 (total: 82)
fuzz: elapsed: 4m12s, execs: 16798 (681/sec), new interesting: 82 (total: 89)
fuzz: elapsed: 4m15s, execs: 18931 (711/sec), new interesting: 93 (total: 100)
fuzz: elapsed: 4m18s, execs: 19897 (322/sec), new interesting: 103 (total: 110)
fuzz: elapsed: 4m21s, execs: 19897 (0/sec), new interesting: 103 (total: 110)
fuzz: elapsed: 4m24s, execs: 19897 (0/sec), new interesting: 103 (total: 110)
fuzz: elapsed: 4m27s, execs: 19897 (0/sec), new interesting: 103 (total: 110)
fuzz: elapsed: 4m30s, execs: 19897 (0/sec), new interesting: 103 (total: 110)
fuzz: elapsed: 4m33s, execs: 19897 (0/sec), new interesting: 103 (total: 110)
fuzz: elapsed: 4m36s, execs: 19897 (0/sec), new interesting: 103 (total: 110)
fuzz: elapsed: 4m39s, execs: 19897 (0/sec), new interesting: 103 (total: 110)
fuzz: elapsed: 4m42s, execs: 23727 (1277/sec), new interesting: 111 (total: 118)
fuzz: elapsed: 4m45s, execs: 23727 (0/sec), new interesting: 111 (total: 118)
fuzz: elapsed: 4m48s, execs: 23727 (0/sec), new interesting: 111 (total: 118)
fuzz: elapsed: 4m51s, execs: 23727 (0/sec), new interesting: 111 (total: 118)
fuzz: elapsed: 4m54s, execs: 23727 (0/sec), new interesting: 111 (total: 118)
fuzz: elapsed: 4m57s, execs: 23727 (0/sec), new interesting: 111 (total: 118)
fuzz: elapsed: 5m0s, execs: 23727 (0/sec), new interesting: 111 (total: 118)
fuzz: elapsed: 5m3s, execs: 23727 (0/sec), new interesting: 111 (total: 118)
fuzz: elapsed: 5m6s, execs: 23727 (0/sec), new interesting: 111 (total: 118)
fuzz: elapsed: 5m9s, execs: 23727 (0/sec), new interesting: 111 (total: 118)
fuzz: elapsed: 5m12s, execs: 23727 (0/sec), new interesting: 111 (total: 118)
fuzz: elapsed: 5m15s, execs: 23729 (1/sec), new interesting: 112 (total: 119)
fuzz: elapsed: 5m18s, execs: 25609 (627/sec), new interesting: 120 (total: 127)
fuzz: elapsed: 5m21s, execs: 25609 (0/sec), new interesting: 120 (total: 127)
fuzz: elapsed: 5m24s, execs: 25609 (0/sec), new interesting: 120 (total: 127)
fuzz: elapsed: 5m27s, execs: 25609 (0/sec), new interesting: 120 (total: 127)
fuzz: elapsed: 5m30s, execs: 25609 (0/sec), new interesting: 120 (total: 127)
fuzz: elapsed: 5m33s, execs: 25609 (0/sec), new interesting: 120 (total: 127)
fuzz: elapsed: 5m36s, execs: 25609 (0/sec), new interesting: 120 (total: 127)
fuzz: elapsed: 5m39s, execs: 26532 (308/sec), new interesting: 121 (total: 128)
fuzz: elapsed: 5m42s, execs: 29049 (839/sec), new interesting: 132 (total: 139)
fuzz: elapsed: 5m45s, execs: 29555 (169/sec), new interesting: 133 (total: 140)
fuzz: elapsed: 5m48s, execs: 29555 (0/sec), new interesting: 133 (total: 140)
fuzz: elapsed: 5m51s, execs: 29555 (0/sec), new interesting: 133 (total: 140)
fuzz: elapsed: 5m54s, execs: 29555 (0/sec), new interesting: 133 (total: 140)
fuzz: elapsed: 5m57s, execs: 29555 (0/sec), new interesting: 133 (total: 140)
fuzz: elapsed: 6m0s, execs: 29555 (0/sec), new interesting: 133 (total: 140)
fuzz: elapsed: 6m3s, execs: 29555 (0/sec), new interesting: 133 (total: 140)
fuzz: elapsed: 6m6s, execs: 29555 (0/sec), new interesting: 133 (total: 140)
fuzz: elapsed: 6m9s, execs: 29555 (0/sec), new interesting: 133 (total: 140)
fuzz: elapsed: 6m12s, execs: 29555 (0/sec), new interesting: 133 (total: 140)
fuzz: elapsed: 6m15s, execs: 29555 (0/sec), new interesting: 133 (total: 140)
fuzz: elapsed: 6m18s, execs: 29555 (0/sec), new interesting: 133 (total: 140)
fuzz: elapsed: 6m21s, execs: 29555 (0/sec), new interesting: 133 (total: 140)
fuzz: elapsed: 6m24s, execs: 29555 (0/sec), new interesting: 133 (total: 140)
fuzz: elapsed: 6m27s, execs: 29555 (0/sec), new interesting: 133 (total: 140)
fuzz: elapsed: 6m30s, execs: 29555 (0/sec), new interesting: 133 (total: 140)
fuzz: elapsed: 6m33s, execs: 29555 (0/sec), new interesting: 133 (total: 140)
fuzz: elapsed: 6m36s, execs: 29555 (0/sec), new interesting: 133 (total: 140)
fuzz: elapsed: 6m39s, execs: 29555 (0/sec), new interesting: 133 (total: 140)
fuzz: elapsed: 6m42s, execs: 31063 (503/sec), new interesting: 140 (total: 147)
fuzz: elapsed: 6m45s, execs: 34959 (1299/sec), new interesting: 156 (total: 163)
fuzz: elapsed: 6m48s, execs: 34959 (0/sec), new interesting: 156 (total: 163)
fuzz: elapsed: 6m51s, execs: 36554 (532/sec), new interesting: 159 (total: 166)
fuzz: elapsed: 6m54s, execs: 36554 (0/sec), new interesting: 159 (total: 166)
fuzz: elapsed: 6m57s, execs: 36554 (0/sec), new interesting: 159 (total: 166)
fuzz: elapsed: 7m0s, execs: 36554 (0/sec), new interesting: 159 (total: 166)
fuzz: elapsed: 7m3s, execs: 36554 (0/sec), new interesting: 159 (total: 166)
fuzz: elapsed: 7m6s, execs: 47504 (3650/sec), new interesting: 165 (total: 172)
fuzz: elapsed: 7m9s, execs: 47504 (0/sec), new interesting: 165 (total: 172)
fuzz: elapsed: 7m12s, execs: 47504 (0/sec), new interesting: 165 (total: 172)
fuzz: elapsed: 7m15s, execs: 47504 (0/sec), new interesting: 165 (total: 172)
