0.1s tree=35MB top=[(32, ('orchestrion:tool orchestrion', '')), (1, ('orchestrion:1320 go', '')), (1, ('orchestrion:-l timeout', ''))]
1.2s tree=42MB top=[(39, ('orchestrion:tool orchestrion', '')), (1, ('orchestrion:1320 go', '')), (1, ('orchestrion:-l timeout', ''))]
2.3s tree=142MB top=[(84, ('compile', 'runtime')), (55, ('orchestrion:tool orchestrion', '')), (1, ('orchestrion:1320 go', ''))]
3.5s tree=64MB top=[(55, ('orchestrion:tool orchestrion', '')), (6, ('(asm)', '')), (1, ('orchestrion:1320 go', ''))]
4.9s tree=426MB top=[(101, ('(compile)', '')), (88, ('compile', 'reflect')), (79, ('(compile)', ''))]
6.2s tree=600MB top=[(106, ('compile', 'math/big')), (102, ('(compile)', '')), (94, ('(compile)', ''))]
7.9s tree=781MB top=[(117, ('(compile)', '')), (103, ('(compile)', '')), (100, ('(compile)', ''))]
9.4s tree=1273MB top=[(147, ('compile', 'google.golang.org/protobuf/internal/impl')), (139, ('(compile)', '')), (120, ('(compile)', ''))]
10.6s tree=467MB top=[(135, ('compile', 'net/http')), (130, ('compile', 'github.com/DataDog/datadog-agent/pkg/proto/pbgo/trace')), (96, ('(compile)', ''))]
11.7s tree=551MB top=[(171, ('(compile)', '')), (142, ('compile', 'github.com/nats-io/nats-server/v2/server')), (87, ('compile', 'github.com/DataDog/dd-trace-go/v2/internal/telemetry'))]
13.0s tree=549MB top=[(240, ('compile', 'github.com/nats-io/nats-server/v2/server')), (140, ('(compile)', '')), (104, ('(compile)', ''))]
14.1s tree=528MB top=[(386, ('compile', 'github.com/nats-io/nats-server/v2/server')), (61, ('orchestrion:tool orchestrion', '')), (41, ('(compile)', ''))]
15.2s tree=827MB top=[(764, ('compile', 'github.com/nats-io/nats-server/v2/server')), (61, ('orchestrion:tool orchestrion', '')), (1, ('orchestrion:1320 go', ''))]
16.4s tree=63MB top=[(61, ('orchestrion:tool orchestrion', '')), (1, ('orchestrion:1320 go', '')), (1, ('orchestrion:-l timeout', ''))]
17.4s tree=389MB top=[(325, ('link', '')), (61, ('orchestrion:tool orchestrion', '')), (1, ('orchestrion:1320 go', ''))]
18.6s tree=64MB top=[(61, ('orchestrion:tool orchestrion', '')), (1, ('orchestrion:1320 go', '')), (1, ('orchestrion:-l timeout', ''))]
19.7s tree=122MB top=[(61, ('orchestrion:tool orchestrion', '')), (32, ('(go)', '')), (26, ('orchestrion:go build', ''))]
20.9s tree=130MB top=[(61, ('orchestrion:tool orchestrion', '')), (37, ('orchestrion:build -toolexec', '')), (29, ('orchestrion:go build', ''))]
22.0s tree=143MB top=[(61, ('orchestrion:tool orchestrion', '')), (49, ('orchestrion:build -toolexec', '')), (29, ('orchestrion:go build', ''))]
23.1s tree=190MB top=[(61, ('orchestrion:tool orchestrion', '')), (52, ('orchestrion:build -toolexec', '')), (31, ('orchestrion:go build', ''))]
24.4s tree=602MB top=[(61, ('orchestrion:tool orchestrion', '')), (55, ('orchestrion:build -toolexec', '')), (43, ('orchestrion:go build', ''))]
25.9s tree=674MB top=[(61, ('orchestrion:build -toolexec', '')), (61, ('orchestrion:tool orchestrion', '')), (53, ('(compile)', ''))]
27.1s tree=248MB top=[(76, ('orchestrion-toolexec/compile', 'runtime')), (64, ('orchestrion:build -toolexec', '')), (61, ('orchestrion:tool orchestrion', ''))]
28.2s tree=613MB top=[(296, ('orchestrion-toolexec/compile', 'runtime')), (145, ('compile', 'runtime')), (64, ('orchestrion:build -toolexec', ''))]
29.3s tree=195MB top=[(64, ('orchestrion:build -toolexec', '')), (61, ('orchestrion:tool orchestrion', '')), (43, ('orchestrion:go build', ''))]
31.1s tree=370MB top=[(64, ('orchestrion:build -toolexec', '')), (61, ('orchestrion:tool orchestrion', '')), (43, ('orchestrion:go build', ''))]
32.9s tree=882MB top=[(137, ('(compile)', '')), (64, ('orchestrion:build -toolexec', '')), (61, ('orchestrion:tool orchestrion', ''))]
34.9s tree=734MB top=[(64, ('orchestrion:build -toolexec', '')), (61, ('orchestrion:tool orchestrion', '')), (43, ('orchestrion:go build', ''))]
36.4s tree=1379MB top=[(107, ('(compile)', '')), (102, ('compile', 'math/big')), (100, ('compile', 'net'))]
37.9s tree=1150MB top=[(67, ('orchestrion:build -toolexec', '')), (67, ('compile', 'github.com/tinylib/msgp/msgp')), (65, ('(compile)', ''))]
40.0s tree=644MB top=[(67, ('orchestrion:build -toolexec', '')), (61, ('orchestrion:tool orchestrion', '')), (47, ('(compile)', ''))]
42.0s tree=1126MB top=[(131, ('compile', 'google.golang.org/protobuf/internal/impl')), (99, ('(compile)', '')), (97, ('(compile)', ''))]
43.8s tree=1159MB top=[(170, ('(compile)', '')), (121, ('orchestrion-toolexec/compile', 'go.opentelemetry.io/collector/pdata/internal')), (85, ('compile', 'go.opentelemetry.io/collector/pdata/internal'))]
45.7s tree=1237MB top=[(188, ('(compile)', '')), (121, ('orchestrion:', '')), (95, ('(compile)', ''))]
47.5s tree=1489MB top=[(127, ('orchestrion-toolexec/compile', 'net/http')), (101, ('(compile)', '')), (67, ('orchestrion:build -toolexec', ''))]
49.2s tree=1208MB top=[(136, ('compile', 'net/http')), (127, ('orchestrion-toolexec/compile', 'net/http')), (87, ('(compile)', ''))]
50.7s tree=654MB top=[(68, ('orchestrion:build -toolexec', '')), (61, ('orchestrion:tool orchestrion', '')), (49, ('clang', ''))]
52.1s tree=864MB top=[(133, ('(compile)', '')), (68, ('orchestrion:build -toolexec', '')), (67, ('clang', ''))]
53.5s tree=1392MB top=[(139, ('orchestrion-toolexec/compile', 'github.com/IBM/sarama')), (134, ('orchestrion-toolexec/compile', 'github.com/ugorji/go/codec')), (107, ('compile', 'github.com/DataDog/dd-trace-go/v2/internal/telemetry'))]
55.0s tree=1233MB top=[(177, ('compile', 'github.com/ugorji/go/codec')), (176, ('clang', '')), (146, ('compile', 'github.com/IBM/sarama'))]
56.5s tree=1322MB top=[(254, ('(compile)', '')), (203, ('clang', '')), (139, ('orchestrion:', ''))]
