0.1s tree=36MB top=[(33, ('orchestrion:tool orchestrion', '')), (1, ('orchestrion:1320 go', '')), (1, ('orchestrion:-l timeout', ''))]
18.2s tree=974MB top=[(910, ('compile', 'github.com/nats-io/nats-server/v2/server')), (61, ('orchestrion:tool orchestrion', '')), (1, ('orchestrion:1320 go', ''))]
19.3s tree=78MB top=[(61, ('orchestrion:tool orchestrion', '')), (14, ('compile', 'github.com/DataDog/orchestrion/internal/cmd')), (1, ('orchestrion:1320 go', ''))]
20.4s tree=631MB top=[(551, ('link', '')), (61, ('orchestrion:tool orchestrion', '')), (15, ('(clang)', ''))]
21.5s tree=64MB top=[(61, ('orchestrion:tool orchestrion', '')), (1, ('orchestrion:1320 go', '')), (1, ('orchestrion:-l timeout', ''))]
22.6s tree=137MB top=[(61, ('orchestrion:tool orchestrion', '')), (44, ('orchestrion:build -toolexec', '')), (28, ('orchestrion:go build', ''))]
23.8s tree=170MB top=[(61, ('orchestrion:tool orchestrion', '')), (48, ('orchestrion:build -toolexec', '')), (31, ('orchestrion:go build', ''))]
24.9s tree=211MB top=[(61, ('orchestrion:tool orchestrion', '')), (48, ('orchestrion:build -toolexec', '')), (40, ('orchestrion:go build', ''))]
26.0s tree=214MB top=[(61, ('orchestrion:tool orchestrion', '')), (48, ('orchestrion:build -toolexec', '')), (40, ('orchestrion:go build', ''))]
27.1s tree=206MB top=[(61, ('orchestrion:tool orchestrion', '')), (48, ('orchestrion:build -toolexec', '')), (41, ('orchestrion:go build', ''))]
28.3s tree=213MB top=[(61, ('orchestrion:tool orchestrion', '')), (48, ('orchestrion:build -toolexec', '')), (41, ('orchestrion:go build', ''))]
29.4s tree=180MB top=[(61, ('orchestrion:tool orchestrion', '')), (48, ('orchestrion:build -toolexec', '')), (41, ('orchestrion:go build', ''))]
30.5s tree=206MB top=[(61, ('orchestrion:tool orchestrion', '')), (48, ('orchestrion:build -toolexec', '')), (42, ('orchestrion:go build', ''))]
31.6s tree=591MB top=[(61, ('orchestrion:tool orchestrion', '')), (51, ('orchestrion:build -toolexec', '')), (48, ('orchestrion:go build', ''))]
32.7s tree=757MB top=[(61, ('orchestrion:tool orchestrion', '')), (51, ('orchestrion:build -toolexec', '')), (48, ('orchestrion:go build', ''))]
33.9s tree=758MB top=[(61, ('orchestrion:tool orchestrion', '')), (51, ('orchestrion:build -toolexec', '')), (48, ('orchestrion:go build', ''))]
35.0s tree=771MB top=[(61, ('orchestrion:tool orchestrion', '')), (51, ('orchestrion:build -toolexec', '')), (48, ('orchestrion:go build', ''))]
36.7s tree=806MB top=[(61, ('orchestrion:tool orchestrion', '')), (55, ('orchestrion:build -toolexec', '')), (48, ('orchestrion:go build', ''))]
38.1s tree=786MB top=[(61, ('orchestrion:tool orchestrion', '')), (55, ('orchestrion:build -toolexec', '')), (48, ('orchestrion:go build', ''))]
39.2s tree=578MB top=[(280, ('orchestrion-toolexec/compile', 'runtime')), (127, ('compile', 'runtime')), (61, ('orchestrion:tool orchestrion', ''))]
40.3s tree=187MB top=[(61, ('orchestrion:tool orchestrion', '')), (56, ('orchestrion:build -toolexec', '')), (48, ('orchestrion:go build', ''))]
41.7s tree=633MB top=[(61, ('orchestrion:tool orchestrion', '')), (57, ('orchestrion:build -toolexec', '')), (49, ('orchestrion:go build', ''))]
43.9s tree=1137MB top=[(95, ('(compile)', '')), (61, ('orchestrion:tool orchestrion', '')), (58, ('orchestrion:build -toolexec', ''))]
45.6s tree=819MB top=[(61, ('orchestrion:tool orchestrion', '')), (61, ('orchestrion-toolexec/compile', 'os')), (58, ('orchestrion:build -toolexec', ''))]
47.4s tree=1099MB top=[(118, ('orchestrion:', '')), (101, ('(compile)', '')), (61, ('orchestrion:tool orchestrion', ''))]
48.8s tree=957MB top=[(61, ('orchestrion:tool orchestrion', '')), (59, ('orchestrion:build -toolexec', '')), (49, ('orchestrion:go build', ''))]
50.6s tree=829MB top=[(61, ('orchestrion:tool orchestrion', '')), (59, ('orchestrion:build -toolexec', '')), (49, ('orchestrion:go build', ''))]
52.3s tree=1233MB top=[(82, ('(compile)', '')), (75, ('orchestrion-toolexec/compile', 'testing')), (63, ('(compile)', ''))]
54.1s tree=1058MB top=[(166, ('(compile)', '')), (120, ('orchestrion-toolexec/compile', 'go.opentelemetry.io/collector/pdata/internal')), (93, ('compile', 'google.golang.org/protobuf/internal/impl'))]
55.7s tree=1281MB top=[(180, ('compile', 'go.opentelemetry.io/collector/pdata/internal')), (120, ('orchestrion-toolexec/compile', 'go.opentelemetry.io/collector/pdata/internal')), (99, ('(compile)', ''))]
57.0s tree=1079MB top=[(134, ('orchestrion-toolexec/compile', 'net/http')), (61, ('orchestrion:tool orchestrion', '')), (59, ('orchestrion:build -toolexec', ''))]
58.1s tree=1125MB top=[(134, ('orchestrion-toolexec/compile', 'net/http')), (61, ('orchestrion:tool orchestrion', '')), (59, ('orchestrion:build -toolexec', ''))]
60.2s tree=1153MB top=[(134, ('orchestrion-toolexec/compile', 'net/http')), (106, ('(compile)', '')), (91, ('compile', 'net/http'))]
61.5s tree=864MB top=[(244, ('(compile)', '')), (134, ('orchestrion:', '')), (61, ('orchestrion:tool orchestrion', ''))]
62.7s tree=1195MB top=[(89, ('compile', 'golang.org/x/net/http2')), (86, ('orchestrion-toolexec/compile', 'golang.org/x/net/http2')), (61, ('orchestrion:tool orchestrion', ''))]
64.1s tree=928MB top=[(70, ('orchestrion-toolexec/compile', 'google.golang.org/grpc/internal/transport')), (61, ('orchestrion:tool orchestrion', '')), (59, ('orchestrion:build -toolexec', ''))]
65.5s tree=869MB top=[(82, ('orchestrion-toolexec/compile', 'github.com/Shopify/sarama')), (61, ('orchestrion:tool orchestrion', '')), (59, ('orchestrion:build -toolexec', ''))]
66.6s tree=1404MB top=[(206, ('compile', 'github.com/Shopify/sarama')), (154, ('orchestrion-toolexec/compile', 'github.com/Shopify/sarama')), (112, ('compile', 'go.opentelemetry.io/otel/sdk/metric'))]
67.8s tree=1105MB top=[(180, ('clang', '')), (123, ('(compile)', '')), (123, ('(compile)', ''))]
68.9s tree=697MB top=[(265, ('clang', '')), (61, ('orchestrion:tool orchestrion', '')), (59, ('orchestrion:build -toolexec', ''))]
70.1s tree=826MB top=[(257, ('clang', '')), (130, ('orchestrion:', '')), (61, ('orchestrion:tool orchestrion', ''))]
71.3s tree=1045MB top=[(261, ('clang', '')), (61, ('orchestrion:tool orchestrion', '')), (59, ('orchestrion:build -toolexec', ''))]
72.4s tree=901MB top=[(269, ('clang', '')), (61, ('orchestrion:tool orchestrion', '')), (59, ('orchestrion:build -toolexec', ''))]
73.5s tree=873MB top=[(278, ('clang', '')), (61, ('orchestrion:tool orchestrion', '')), (59, ('orchestrion:build -toolexec', ''))]
74.6s tree=755MB top=[(291, ('clang', '')), (61, ('orchestrion:tool orchestrion', '')), (59, ('orchestrion:build -toolexec', ''))]
75.8s tree=534MB top=[(297, ('clang', '')), (61, ('orchestrion:tool orchestrion', '')), (59, ('orchestrion:build -toolexec', ''))]
76.9s tree=510MB top=[(310, ('clang', '')), (61, ('orchestrion:tool orchestrion', '')), (59, ('orchestrion:build -toolexec', ''))]
78.1s tree=513MB top=[(313, ('clang', '')), (61, ('orchestrion:tool orchestrion', '')), (59, ('orchestrion:build -toolexec', ''))]
79.2s tree=524MB top=[(324, ('clang', '')), (61, ('orchestrion:tool orchestrion', '')), (59, ('orchestrion:build -toolexec', ''))]
80.2s tree=607MB top=[(407, ('clang', '')), (61, ('orchestrion:tool orchestrion', '')), (59, ('orchestrion:build -toolexec', ''))]
81.3s tree=708MB top=[(508, ('clang', '')), (61, ('orchestrion:tool orchestrion', '')), (59, ('orchestrion:build -toolexec', ''))]
82.4s tree=779MB top=[(579, ('clang', '')), (61, ('orchestrion:tool orchestrion', '')), (59, ('orchestrion:build -toolexec', ''))]
83.5s tree=865MB top=[(665, ('clang', '')), (61, ('orchestrion:tool orchestrion', '')), (59, ('orchestrion:build -toolexec', ''))]
84.6s tree=211MB top=[(61, ('orchestrion:tool orchestrion', '')), (59, ('orchestrion:build -toolexec', '')), (59, ('orchestrion:go build', ''))]
85.7s tree=308MB top=[(61, ('orchestrion:tool orchestrion', '')), (60, ('orchestrion-toolexec/compile', 'github.com/mattn/go-sqlite3')), (59, ('orchestrion:build -toolexec', ''))]
86.9s tree=187MB top=[(62, ('orchestrion:go build', '')), (61, ('orchestrion:tool orchestrion', '')), (59, ('orchestrion:build -toolexec', ''))]
87.9s tree=257MB top=[(70, ('orchestrion-toolexec/compile', 'main')), (62, ('orchestrion:go build', '')), (61, ('orchestrion:tool orchestrion', ''))]
89.1s tree=291MB top=[(70, ('orchestrion-toolexec/compile', 'main')), (62, ('orchestrion:go build', '')), (61, ('orchestrion:tool orchestrion', ''))]
90.4s tree=563MB top=[(96, ('(compile)', '')), (70, ('orchestrion-toolexec/compile', 'main')), (62, ('orchestrion:go build', ''))]
91.6s tree=293MB top=[(70, ('orchestrion-toolexec/compile', 'main')), (65, ('orchestrion:go build', '')), (61, ('orchestrion:tool orchestrion', ''))]
92.7s tree=338MB top=[(70, ('orchestrion-toolexec/compile', 'main')), (65, ('orchestrion:go build', '')), (61, ('orchestrion:tool orchestrion', ''))]
93.9s tree=337MB top=[(70, ('orchestrion:go build', '')), (70, ('orchestrion-toolexec/compile', 'main')), (61, ('orchestrion:tool orchestrion', ''))]
95.0s tree=432MB top=[(71, ('orchestrion:go build', '')), (70, ('orchestrion-toolexec/compile', 'main')), (61, ('orchestrion:tool orchestrion', ''))]
96.1s tree=351MB top=[(71, ('orchestrion:go build', '')), (70, ('orchestrion-toolexec/compile', 'main')), (61, ('orchestrion:tool orchestrion', ''))]
97.4s tree=332MB top=[(71, ('orchestrion-toolexec/compile', 'main')), (71, ('orchestrion:go build', '')), (61, ('orchestrion:tool orchestrion', ''))]
98.5s tree=307MB top=[(74, ('orchestrion:go build', '')), (74, ('orchestrion-toolexec/compile', 'main')), (61, ('orchestrion:tool orchestrion', ''))]
99.7s tree=550MB top=[(76, ('orchestrion-toolexec/compile', 'main')), (74, ('orchestrion:go build', '')), (61, ('orchestrion:tool orchestrion', ''))]
100.8s tree=493MB top=[(92, ('(compile)', '')), (76, ('orchestrion-toolexec/compile', 'main')), (74, ('orchestrion:go build', ''))]
101.9s tree=434MB top=[(76, ('orchestrion-toolexec/compile', 'main')), (74, ('orchestrion:go build', '')), (61, ('orchestrion:tool orchestrion', ''))]
103.1s tree=545MB top=[(116, ('orchestrion-toolexec/compile', 'github.com/DataDog/dd-trace-go/v2/internal/civisibility/integrations/gotesting')), (99, ('compile', 'github.com/DataDog/dd-trace-go/v2/internal/civisibility/integrations/gotesting')), (79, ('orchestrion:go build', ''))]
104.3s tree=329MB top=[(79, ('orchestrion:go build', '')), (77, ('orchestrion-toolexec/compile', 'main')), (61, ('orchestrion:tool orchestrion', ''))]
105.4s tree=321MB top=[(79, ('orchestrion:go build', '')), (77, ('orchestrion-toolexec/compile', 'main')), (61, ('orchestrion:tool orchestrion', ''))]
106.5s tree=282MB top=[(81, ('orchestrion:go build', '')), (77, ('orchestrion-toolexec/compile', 'main')), (61, ('orchestrion:tool orchestrion', ''))]
107.6s tree=334MB top=[(81, ('orchestrion:go build', '')), (77, ('orchestrion-toolexec/compile', 'main')), (61, ('orchestrion:tool orchestrion', ''))]
108.8s tree=367MB top=[(81, ('orchestrion:go build', '')), (77, ('orchestrion-toolexec/compile', 'main')), (61, ('orchestrion:tool orchestrion', ''))]
109.9s tree=837MB top=[(594, ('link', '')), (89, ('orchestrion:go build', '')), (61, ('orchestrion:tool orchestrion', ''))]
111.0s tree=991MB top=[(608, ('link', '')), (139, ('dsymutil', '')), (89, ('orchestrion:go build', ''))]
112.1s tree=1216MB top=[(608, ('link', '')), (364, ('dsymutil', '')), (89, ('orchestrion:go build', ''))]
113.2s tree=919MB top=[(676, ('link', '')), (89, ('orchestrion:go build', '')), (61, ('orchestrion:tool orchestrion', ''))]
114.3s tree=949MB top=[(705, ('link', '')), (89, ('orchestrion:go build', '')), (61, ('orchestrion:tool orchestrion', ''))]
115.5s tree=228MB top=[(89, ('orchestrion:go build', '')), (74, ('orchestrion:build -toolexec', '')), (61, ('orchestrion:tool orchestrion', ''))]
116.6s tree=228MB top=[(89, ('orchestrion:go build', '')), (74, ('orchestrion:build -toolexec', '')), (61, ('orchestrion:tool orchestrion', ''))]
117.7s tree=64MB top=[(61, ('orchestrion:tool orchestrion', '')), (1, ('orchestrion:1320 go', '')), (1, ('orchestrion:-l timeout', ''))]
