0.1s tree=33MB top=[(30, ('orchestrion:tool orchestrion', '')), (1, ('orchestrion:1320 go', '')), (1, ('orchestrion:-l timeout', ''))]
34.7s tree=1040MB top=[(102, ('(compile)', '')), (60, ('orchestrion:tool orchestrion', '')), (55, ('orchestrion:build -toolexec', ''))]
36.1s tree=1224MB top=[(127, ('compile', 'github.com/json-iterator/go')), (115, ('(compile)', '')), (100, ('(compile)', ''))]
38.1s tree=1037MB top=[(113, ('(compile)', '')), (86, ('compile', 'google.golang.org/protobuf/internal/impl')), (73, ('(compile)', ''))]
39.9s tree=1491MB top=[(165, ('(compile)', '')), (134, ('compile', 'crypto/tls')), (123, ('orchestrion-toolexec/compile', 'go.opentelemetry.io/collector/pdata/internal'))]
41.1s tree=1045MB top=[(208, ('(compile)', '')), (143, ('(compile)', '')), (123, ('orchestrion:', ''))]
42.4s tree=473MB top=[(150, ('orchestrion-toolexec/compile', 'net/http')), (86, ('compile', 'github.com/quic-go/quic-go')), (60, ('orchestrion:tool orchestrion', ''))]
44.2s tree=758MB top=[(60, ('orchestrion:tool orchestrion', '')), (55, ('orchestrion:build -toolexec', '')), (47, ('orchestrion:go build', ''))]
45.5s tree=933MB top=[(524, ('orchestrion-toolexec/compile', 'github.com/ugorji/go/codec')), (60, ('orchestrion:tool orchestrion', '')), (55, ('orchestrion:build -toolexec', ''))]
46.7s tree=1602MB top=[(658, ('orchestrion-toolexec/compile', 'github.com/ugorji/go/codec')), (246, ('compile', 'github.com/ugorji/go/codec')), (141, ('(compile)', ''))]
47.8s tree=1447MB top=[(658, ('orchestrion-toolexec/compile', 'github.com/ugorji/go/codec')), (386, ('compile', 'github.com/ugorji/go/codec')), (141, ('orchestrion-toolexec/compile', 'github.com/DataDog/dd-trace-go/v2/ddtrace/tracer'))]
49.0s tree=1590MB top=[(764, ('compile', 'github.com/ugorji/go/codec')), (658, ('orchestrion-toolexec/compile', 'github.com/ugorji/go/codec')), (60, ('orchestrion:tool orchestrion', ''))]
50.1s tree=2167MB top=[(1342, ('compile', 'github.com/ugorji/go/codec')), (658, ('orchestrion-toolexec/compile', 'github.com/ugorji/go/codec')), (60, ('orchestrion:tool orchestrion', ''))]
51.2s tree=298MB top=[(66, ('(compile)', '')), (64, ('orchestrion:', '')), (60, ('orchestrion:tool orchestrion', ''))]
52.3s tree=438MB top=[(60, ('orchestrion:tool orchestrion', '')), (55, ('orchestrion:build -toolexec', '')), (49, ('orchestrion-toolexec/compile', 'main'))]
53.4s tree=309MB top=[(60, ('orchestrion:tool orchestrion', '')), (55, ('orchestrion:build -toolexec', '')), (49, ('orchestrion-toolexec/compile', 'main'))]
54.6s tree=285MB top=[(60, ('orchestrion:tool orchestrion', '')), (55, ('orchestrion:build -toolexec', '')), (49, ('orchestrion-toolexec/compile', 'main'))]
55.7s tree=377MB top=[(75, ('(compile)', '')), (60, ('orchestrion:tool orchestrion', '')), (55, ('orchestrion:build -toolexec', ''))]
56.8s tree=218MB top=[(60, ('orchestrion:tool orchestrion', '')), (55, ('orchestrion:build -toolexec', '')), (49, ('orchestrion:go build', ''))]
57.8s tree=285MB top=[(60, ('orchestrion:tool orchestrion', '')), (55, ('orchestrion:build -toolexec', '')), (50, ('orchestrion:go build', ''))]
58.9s tree=282MB top=[(60, ('orchestrion:tool orchestrion', '')), (55, ('orchestrion:build -toolexec', '')), (51, ('orchestrion:go build', ''))]
60.0s tree=441MB top=[(61, ('orchestrion:', '')), (60, ('orchestrion:tool orchestrion', '')), (55, ('orchestrion:build -toolexec', ''))]
61.1s tree=375MB top=[(60, ('orchestrion:tool orchestrion', '')), (60, ('orchestrion-toolexec/compile', 'github.com/DataDog/dd-trace-go/v2/internal/civisibility/integrations')), (55, ('orchestrion:build -toolexec', ''))]
62.2s tree=308MB top=[(60, ('orchestrion:tool orchestrion', '')), (56, ('orchestrion:go build', '')), (55, ('orchestrion:build -toolexec', ''))]
63.2s tree=271MB top=[(60, ('orchestrion:tool orchestrion', '')), (57, ('orchestrion:go build', '')), (55, ('orchestrion:build -toolexec', ''))]
64.3s tree=343MB top=[(61, ('orchestrion:go build', '')), (60, ('orchestrion:tool orchestrion', '')), (55, ('orchestrion:build -toolexec', ''))]
65.4s tree=410MB top=[(62, ('orchestrion:go build', '')), (60, ('orchestrion:tool orchestrion', '')), (55, ('orchestrion:build -toolexec', ''))]
66.4s tree=285MB top=[(72, ('orchestrion:go build', '')), (60, ('orchestrion:tool orchestrion', '')), (55, ('orchestrion:build -toolexec', ''))]
67.5s tree=321MB top=[(72, ('orchestrion:go build', '')), (60, ('orchestrion:tool orchestrion', '')), (55, ('orchestrion:build -toolexec', ''))]
68.6s tree=289MB top=[(72, ('orchestrion:go build', '')), (60, ('orchestrion:tool orchestrion', '')), (55, ('orchestrion:build -toolexec', ''))]
69.6s tree=785MB top=[(557, ('link', '')), (78, ('orchestrion:go build', '')), (60, ('orchestrion:tool orchestrion', ''))]
70.7s tree=1060MB top=[(548, ('link', '')), (284, ('dsymutil', '')), (78, ('orchestrion:go build', ''))]
71.7s tree=857MB top=[(629, ('link', '')), (78, ('orchestrion:go build', '')), (60, ('orchestrion:tool orchestrion', ''))]
