0.1s tree=34MB top=[(31, ('orchestrion:tool orchestrion', '')), (1, ('orchestrion:1320 go', '')), (1, ('orchestrion:-l timeout', ''))]
1.1s tree=77MB top=[(51, ('orchestrion:tool orchestrion', '')), (22, ('(compile)', '')), (1, ('orchestrion:1320 go', ''))]
2.2s tree=366MB top=[(309, ('(compile)', '')), (54, ('orchestrion:tool orchestrion', '')), (1, ('orchestrion:1320 go', ''))]
3.3s tree=177MB top=[(74, ('(compile)', '')), (57, ('orchestrion:tool orchestrion', '')), (33, ('(compile)', ''))]
4.5s tree=319MB top=[(99, ('(compile)', '')), (90, ('(compile)', '')), (58, ('orchestrion:tool orchestrion', ''))]
6.1s tree=855MB top=[(120, ('(compile)', '')), (113, ('(compile)', '')), (109, ('(compile)', ''))]
7.2s tree=943MB top=[(236, ('compile', 'go.opentelemetry.io/collector/pdata/internal')), (152, ('compile', 'google.golang.org/protobuf/internal/impl')), (143, ('compile', 'crypto/tls'))]
8.3s tree=292MB top=[(198, ('compile', 'net/http')), (61, ('orchestrion:tool orchestrion', '')), (19, ('(compile)', ''))]
9.4s tree=528MB top=[(232, ('compile', 'github.com/nats-io/nats-server/v2/server')), (105, ('(compile)', '')), (95, ('(compile)', ''))]
10.5s tree=553MB top=[(375, ('compile', 'github.com/nats-io/nats-server/v2/server')), (113, ('compile', 'github.com/DataDog/dd-trace-go/v2/ddtrace/tracer')), (61, ('orchestrion:tool orchestrion', ''))]
11.6s tree=927MB top=[(864, ('compile', 'github.com/nats-io/nats-server/v2/server')), (61, ('orchestrion:tool orchestrion', '')), (1, ('orchestrion:1320 go', ''))]
12.6s tree=102MB top=[(61, ('orchestrion:tool orchestrion', '')), (38, ('link', '')), (1, ('orchestrion:1320 go', ''))]
13.7s tree=63MB top=[(61, ('orchestrion:tool orchestrion', '')), (1, ('orchestrion:1320 go', '')), (1, ('orchestrion:-l timeout', ''))]
14.7s tree=147MB top=[(61, ('orchestrion:tool orchestrion', '')), (31, ('orchestrion:go build', '')), (27, ('orchestrion:build -toolexec', ''))]
15.9s tree=1042MB top=[(61, ('orchestrion:tool orchestrion', '')), (42, ('orchestrion:go build', '')), (38, ('orchestrion-toolexec/compile', 'internal/asan'))]
17.0s tree=334MB top=[(197, ('orchestrion-toolexec/compile', 'runtime')), (61, ('orchestrion:tool orchestrion', '')), (42, ('orchestrion:go build', ''))]
18.1s tree=137MB top=[(61, ('orchestrion:tool orchestrion', '')), (42, ('orchestrion:go build', '')), (30, ('orchestrion:build -toolexec', ''))]
19.2s tree=473MB top=[(61, ('orchestrion:tool orchestrion', '')), (45, ('(compile)', '')), (43, ('orchestrion-toolexec/compile', 'bytes'))]
20.3s tree=139MB top=[(61, ('orchestrion:tool orchestrion', '')), (43, ('orchestrion:go build', '')), (30, ('orchestrion:build -toolexec', ''))]
21.4s tree=239MB top=[(101, ('orchestrion-toolexec/compile', 'github.com/samber/lo')), (61, ('orchestrion:tool orchestrion', '')), (43, ('orchestrion:go build', ''))]
22.5s tree=239MB top=[(101, ('orchestrion-toolexec/compile', 'github.com/samber/lo')), (61, ('orchestrion:tool orchestrion', '')), (43, ('orchestrion:go build', ''))]
23.6s tree=239MB top=[(102, ('orchestrion-toolexec/compile', 'github.com/samber/lo')), (61, ('orchestrion:tool orchestrion', '')), (43, ('orchestrion:go build', ''))]
24.6s tree=239MB top=[(102, ('orchestrion-toolexec/compile', 'github.com/samber/lo')), (61, ('orchestrion:tool orchestrion', '')), (43, ('orchestrion:go build', ''))]
25.7s tree=240MB top=[(102, ('orchestrion-toolexec/compile', 'github.com/samber/lo')), (61, ('orchestrion:tool orchestrion', '')), (43, ('orchestrion:go build', ''))]
26.7s tree=240MB top=[(102, ('orchestrion-toolexec/compile', 'github.com/samber/lo')), (61, ('orchestrion:tool orchestrion', '')), (43, ('orchestrion:go build', ''))]
27.8s tree=240MB top=[(102, ('orchestrion-toolexec/compile', 'github.com/samber/lo')), (61, ('orchestrion:tool orchestrion', '')), (43, ('orchestrion:go build', ''))]
28.9s tree=240MB top=[(102, ('orchestrion-toolexec/compile', 'github.com/samber/lo')), (61, ('orchestrion:tool orchestrion', '')), (43, ('orchestrion:go build', ''))]
30.0s tree=411MB top=[(102, ('orchestrion-toolexec/compile', 'github.com/samber/lo')), (61, ('orchestrion:tool orchestrion', '')), (53, ('(compile)', ''))]
31.0s tree=372MB top=[(102, ('orchestrion-toolexec/compile', 'github.com/samber/lo')), (63, ('(compile)', '')), (61, ('orchestrion:tool orchestrion', ''))]
32.1s tree=202MB top=[(65, ('orchestrion-toolexec/compile', 'github.com/samber/lo/it')), (61, ('orchestrion:tool orchestrion', '')), (43, ('orchestrion:go build', ''))]
33.2s tree=63MB top=[(61, ('orchestrion:tool orchestrion', '')), (1, ('orchestrion:1320 go', '')), (1, ('orchestrion:-l timeout', ''))]
